# Generated from CC-CEDICT. Do not edit manually.
# direction<TAB>key<TAB>candidate...
e	to strike a balance	沖賬
e	to strike a pose	亮相	凹造型
e	to strike a posture	作勢
e	to strike a reef	觸礁
e	to strike camp	拔營
e	to strike down	打垮	打翻
e	to strike off	除名
e	to strike out	三振	勾
e	to strike the colors	降旗
e	to strike treacherously	下毒手
e	to strikingly resemble	酷似	酷肖
e	to string together	串	貫串
e	to strip	剝奪	剝離	褫
e	to strip bark	斫白
e	to strip naked	脫光
e	to strip nude	脫光
e	to strip of	褫奪
e	to strip of everything	扒屋牽牛
e	to strip off	剝掉	脫掉
e	to strip out	去掉
e	to strive	努	勉力	奮力	強	殫力	爭鋒	盡力而為	黽
e	to strive for	拚	求取	營	營求	營謀	爭	爭取	謀取	講求	騖
e	to strive for excellence	創優
e	to strive for favor	爭寵
e	to strive for greatness	鵬摶
e	to strive for self-improvement	自強	自強自立
e	to strive for supremacy	爭衡
e	to strive to	力圖
e	to strive to acquire	掙
e	to strive unremittingly	自強不息
e	to stroke	捋	搎	摸	撫	撫摩
e	to stroke lightly	輕撫
e	to stroll	徐步	徐行	忀	浪	溜達	蹓	逛	遛	閑逛
e	to strong-arm sb	動粗
e	to strongly affect	震動
e	to strongly approve of	狂頂
e	to strongly attract	迷住
e	to strongly criticize	痛砭
e	to strongly recommend	力薦
e	to strongly support	狂頂
e	to strongly urge	力勸
e	to struggle	奮戰	拚	拼搏	掙扎	搏戰	撐拒	爭鬥	競	苦哈哈	鬥
e	to struggle arduously	艱苦奮鬥
e	to struggle for mastery	分爭	爭衡
e	to struggle free of	掙脫
e	to struggle to cope	窮於應付
e	to strum	撥動
e	to strum a chord	刷扣
e	to strut	大搖大擺	昂首闊步
e	to strut about	高視闊步
e	to study	修	修習	受業	啃書	學	念	推究	攻	看書	研求
e	to study abroad	留學	留洋
e	to study and explain	闡發
e	to study and expound	推闡
e	to study and impart	傳習
e	to study at school	修業
e	to study attentively	研讀
e	to study carefully	究
e	to study diligently	刻苦鑽研	勤學苦練	只要功夫深，鐵杵磨成針	夙興夜寐	磨杵成針	磨穿鐵硯
e	to study hard	力學	用功
e	to study in detail	推詳
e	to study intensively	精研	鑽
e	to study medicine	學醫
e	to study meticulously	摳	鑽研
e	to study under	師從
e	to stuff	充塞	填堵	填塞	牣
e	to stuff full	塞滿
e	to stuff one's face	饢
e	to stuff one's pockets	中飽私囊	飽私囊
e	to stumble	絆	絆倒	絆跤	跎	跲	踜	蹪	蹶	躂	躓
e	to stumble and fall	跌撲
e	to stumble over sth	絆腳
e	to stumble over words	吃螺絲
e	to stump	問倒	難倒
e	to stun	擊暈	震撼
e	to stutter	唫	結巴	詘
e	to subcontract	分包	轉包
e	to subdivide	分支	分部
e	to subduct	潛沒
e	to subdue	伏	克	制伏	制服	剋	征服	折服	挫折	收服	鎮
e	to subdue a tiger	伏虎
e	to subdue monsters	降妖
e	to sublease	轉租
e	to sublet	轉租
e	to sublimate	升華
e	to submerge	沉	淪陷	淹	淹沒	淹滅	淹蓋	湮沒	潛	潛入	潛沒
e	to submit	伏	呈交	呈請	呈遞	就範	提交	歸附	申奏	申狀	進
e	to submit accounts	報賬
e	to submit cheerfully	心悅誠服
e	to submit for approval	報審
e	to submit for printing	付印
e	to submit in writing	函送
e	to submit to	俯就	承順	聽任	順服
e	to subscribe	訂購	認購
e	to subscribe to	訂	訂閱
e	to subside	下陷	塌陷	沉降	褪去	退落
e	to subsidize	搭補	補助	補貼	貼	資助
e	to subsist	維持生活
e	to substantiate	充實
e	to substitute	代換	換	更遞	遞補	頂
e	to substitute for	替	替代	頂崗	頂班	頂補
e	to substitute into	代入
e	to substitute shoddy goods	充好
e	to subsume	涵攝
e	to subtract	刨	減	減去	減掉
e	to subvert	顛覆
e	to succeed	成	成事	成功	打響	繼	繼述	遂
e	to succeed in life	成龍
e	to succeed sb	接班
e	to succeed through failure	以失敗而告終
e	to succeed to	繼承
e	to succumb	屈服
e	to such a degree	偌
e	to suck	吮	吮吸	嗍	嗦	嘬	欶	遜
e	to suck blood	吸血
e	to suck in	吸	吸入	吸吮
e	to suck on	吸吮
e	to suck the breast	吃奶
e	to suckle	吸奶	哺乳
e	to suddenly get rich	暴發
e	to suddenly improve	枯木逢春
e	to suddenly recall	猛省
e	to suddenly reveal	亮出
e	to sue	對簿公堂	打官司	控	提告	狀告	訴	起訴
e	to sue for mercy	請求寬恕
e	to sue for peace	乞和	求和
e	to suffer	受	受罪	受難	吃	吃苦頭	忍痛	患	慘遭	煎熬	罹患
e	to suffer a calamity	受難	遭殃
e	to suffer a defeat	落敗
e	to suffer a disaster	罹禍
e	to suffer a fracture	骨折
e	to suffer a humiliation	吃癟
e	to suffer a relapse	再發
e	to suffer a setback	落馬
e	to suffer a snub	抹一鼻子灰	窩脖兒
e	to suffer attack	遇襲
e	to suffer beating	挨板子
e	to suffer blame	挨批	挨頭子
e	to suffer blows	挨剋
e	to suffer censure	挨鬥
e	to suffer damage	受損	損失
e	to suffer defeat	失利	敗北
e	to suffer enough from	受盡
e	to suffer false accusations	含冤
e	to suffer financial loss	破財
e	to suffer from	患有	苦於
e	to suffer from edema	水腫
e	to suffer from hunger	挨飢抵餓
e	to suffer from insomnia	失眠
e	to suffer from malaria	打擺子
e	to suffer hardship	受苦
e	to suffer heat exhaustion	中暑
e	to suffer hypothermia	失溫
e	to suffer injustice	冤抑
e	to suffer loss	折
e	to suffer losses	吃虧	失血
e	to suffer mental anguish	滾油煎心
e	to suffer pain	難受
e	to suffer paralysis	癱瘓
e	to suffer repeatedly	屢遭
e	to suffer second persecution	二茬罪
e	to suffer serious injury	傷筋動骨	傷筋斷骨
e	to suffer sexual abuse	受虐
e	to suffer shrinkage	走漏
e	to suffer tedium	聊賴
e	to suffer terribly	死去活來
e	to suffer unspeakable misery	苦不堪言
e	to suffocate	噎	窒息
e	to suggest	倡議	寫意	建白	提出	提示	薦言	議
e	to suit	切合	可	相稱	般配	適應
e	to suit one's taste	合意	順口	順嘴	順嘴兒
e	to suit sb	可心	啱
e	to suit sb's taste	對口
e	to suit well	調
e	to sulk	慪	慪氣	生悶氣
e	to sully	污辱	玷污
e	to sum up	歸納	綜上所述	綜合	綜括	綜述	總	總括	總的來說	總結
e	to sum up to	共計
e	to summarize	包舉	彙整	歸納	略釋	簡述	綜上所述	綜合敘述	綜括
e	to summon	召	召喚	拘傳	調集
e	to summon one's	鼓起
e	to summon one's courage	鼓起勇氣	鼓足勇氣
e	to summon up courage	硬著頭皮
e	to sun	曝
e	to sun-dry	晾曬
e	to sunbathe	曬黑
e	to supercharge	增壓
e	to superheat	過熱
e	to superimpose	疊加	重疊
e	to superintend	督察
e	to superpose	疊加
e	to supersede	取代	替代
e	to supervise	提調	監	監察	監查	監管	督	督察	督責	督辦	管理
e	to supervise and construct	督建
e	to supplant	取代	排擠
e	to supplement	增補	補	補充	補貼
e	to supplicate	哀告
e	to supply	供養	加料	提供	資
e	to supply a deficiency	補缺
e	to supply again	補發
e	to supply electricity	供電
e	to supply goods	供貨
e	to supply heating	供暖	供熱
e	to supply water	供水	給水
e	to support	仗腰	儎	助戰	向	幫	戴	扶掖	扶植	承受	承托
e	to support a family	養家
e	to support one's family	養家活口
e	to support one's parents	供養
e	to support oneself	自立
e	to support terrorism	支恐
e	to support the front	支前
e	to support tibet	援藏
e	to support tibetan independence	援藏
e	to support unconditionally	一邊倒
e	to suppose	假定	假設	打量
e	to suppose correctly	料中
e	to suppress	嚥住	壓制	平息	彈壓	打壓	抑制	抹殺	捺	查禁	清剿
e	to suppress a riot	防暴
e	to suppress coughing	止咳
e	to suppress desire	禁慾
e	to suppress pain	鎮痛
e	to suppress smugglers	緝私
e	to suppurate	化膿	流膿
e	to supress	抑止
e	to surf	衝浪
e	to surface	泛起	浮出水面
e	to surge	噴薄	激盪	激蕩
e	to surge forward	奔騰
e	to surge on	滾滾
e	to surge up	掀騰	泛酸	高漲
e	to surge up violently	洶湧
e	to surmise	忖度	推測	揣	揣度	猜度	猜測
e	to surmount	戰勝	攀越	突破	翻越	跨過
e	to surmount all difficulties	過關斬將
e	to surmount obstacles	越障
e	to surpass	優於	勝	勝似	勝過	拔	有過之而無不及	獨秀	賽	超	超度
e	to surpass one's father	跨竈
e	to surprise	揜	驚怖	驚訝
e	to surrender	屈撓	屈服	投誠	投降	棄守	納降	繳槍	自首	降服	陷落
e	to surreptitiously add	偷加
e	to surround	合圍	困	圍	圍住	圍堵	圍起	奄	抱	拱	環
e	to surround and annihilate	包剿	聚殲
e	to surround and protect	拱衛
e	to surround and seize	圍捕
e	to survey	勘	勘察	勘探	勘測	探勘	放眼	概觀	測	環顧	看看
e	to survey and determine	勘定
e	to survey and draw	測繪
e	to survey comprehensively	縱觀
e	to survive	倖存	存	存活	度過	成活	殘	殘存	活下	活下去	活命
e	to survive a calamity	逃過一劫
e	to suspect	心疑	猜疑	疑心
e	to suspect everyone	疑神疑鬼
e	to suspend	中止	停用	吊	吊扣	吊掛	吊銷	懸掛	掛起	暫停	罷
e	to suspend from duties	停職
e	to suspend salary payments	停俸
e	to suspend schooling	休學
e	to suspend service	停航
e	to suspend taxes momentarily	緩徵
e	to suspend trading	停盤
e	to sustain	承載	撐拒	撐持	支	蒙受
e	to sustain a loss	折
e	to sustain an injury	負傷
e	to sustain injuries	受傷
e	to sustain losses	賠本
e	to swab	拭抹	擦洗
e	to swagger	跩
e	to swagger off	揚長而去
e	to swallow	下嚥	侵吞	吞	吞噬	吞嚥	吞服	噲	嚥	嚥下	囫圇吞下
e	to swallow one's anger	忍氣吞聲
e	to swallow one's cries	吞聲
e	to swallow semen	吞精
e	to swallow up	併吞	包舉	卷裹	吞沒
e	to swallow whole	囫圇吞下
e	to swamp	浸沒
e	to swap	串換	交換	對換	掉	掉換	換置	調換
e	to swap places	對調	掉過	換位	換個兒
e	to swarm	翃	蜂湧	蜂聚	蜂起	雲集	飛來飛去
e	to swarm around	一擁而上
e	to swarm in	一擁而入
e	to swat	拍	撲打
e	to swat an insect	打蟲
e	to sway	動搖	婆娑	忽悠	扤	招展	搖動	搖擺	擺動	擺晃	擺蕩
e	to sway one's hips	扭腰
e	to swear	發誓	矢	誓
e	to swear an oath	宣誓	起誓
e	to swear brotherhood	結義
e	to swear or curse	罵人
e	to swear to god	賭咒
e	to swear to quit	誓絕
e	to sweat	冒汗	出汗	流汗	發汗
e	to sweat profusely	揮汗	汗流浹背	飆汗
e	to sweep	划拉	席捲	打掃	掃	掠
e	to sweep a grave	掃墓
e	to sweep across	橫掃
e	to sweep along	裹挾
e	to sweep away	橫掃	蕩
e	to sweep past	掠過	疾馳而過
e	to sweep the floor	掃地
e	to sweep the streets	掃街
e	to sweep through society	勁吹
e	to swell	滃	漲	腫	膨脹	臖	隆	鼓	鼓脹
e	to swell out	鼓起
e	to swell to bursting	飽綻
e	to swell up	發脹	鼓氣
e	to swim	水	泅	泅水	泅游	泳	游	游水	游泳	鳧水
e	to swim across	泅渡
e	to swim away	游走
e	to swindle	坑蒙	坑騙	拐	撞騙	詐	詐取	詐騙	誆	誆騙	賺
e	to swing	悠	掄	掉	擺動	擺晃	擺蕩	晃悠	甩	甩動	盪鞦韆
e	to swing one's arms	擺手	甩手
e	to swing one's hips	扭
e	to swing one's sleeve	甩袖子
e	to swipe	刷
e	to swipe one's smartphone	刷手機
e	to swirl about	婆娑
e	to swirl up	捲起
e	to swish through	空心
e	to switch	交換	換	轉接	轉換
e	to switch off	剎車
e	to switch on	打開	擰開	通電
e	to switch over	切換
e	to switch to	改用
e	to swivel	轉動
e	to swoon	暈	暈倒	殫悶
e	to swoop	鴥
e	to swoop down	俯衝
e	to swoop down on	猛撲
e	to swoosh past	疾馳而過
e	to sympathize	卹	恤	感同身受	矜
e	to sympathize with	同情
e	to synchronize	同步
e	to synthesize	綜合	錯綜
e	to tabulate	製表
e	to tack	繃	轉帆
e	to tactfully decline	婉拒
e	to tag	標注
e	to tag along	尾隨	相隨
e	to tag along behind	跟屁股
e	to tail	盯梢	跟監	跟蹤	躡跡
e	to tail behind	尾隨
e	to tailgate	追尾
e	to tailor	剪裁	裁縫	裁製
e	to tailor-make	量身定做
e	to take	于	修	取	吞	吞服	吸食	坐	奪得	將	払
e	to take a break	休憩	歇	歇手
e	to take a breath	換氣
e	to take a breather	喘息	小憩	緩氣
e	to take a case	接案
e	to take a concubine	納妾	納寵	討小
e	to take a copy	描摹
e	to take a course	修課
e	to take a daughter-in-law	娶媳婦
e	to take a detour	繞行	繞道
e	to take a dive	一落千丈
e	to take a drubbing	挨揍
e	to take a dump	撇大條
e	to take a fall	摔跌	栽倒	跌跤
e	to take a hammering	挨板子
e	to take a hike	滾
e	to take a letter	捎信
e	to take a loan	借賬
e	to take a name	寄名	起名
e	to take a nap	假寐	瞇
e	to take a number	抽號
e	to take a percentage	提成
e	to take a photograph	攝影	照相
e	to take a picture	拍照
e	to take a plane	乘機
e	to take a rest	偃息	唞
e	to take a risk	對賭
e	to take a sample	取樣
e	to take a seat	坐	就座	落座
e	to take a shortcut	抄	抄近	抄近路	抄道
e	to take a shower	沖涼	沖淋浴	沖澡	洗澡	淋浴
e	to take a step	跨步	邁	邁出
e	to take a stroll	遊玩
e	to take a taxi	打的	打車
e	to take a tonic	進補
e	to take a tumble	栽筋斗
e	to take a walk	逛街	遛彎
e	to take a wife	娶	娶妻	娶親
e	to take action	採取行動
e	to take action on	措
e	to take advantage	順勢
e	to take advantage of	乘	利用	宰割	扒皮	趁
e	to take aim	瞄
e	to take along	帶	挈	挈帶	攜
e	to take an elevator	坐電梯
e	to take an exam	應考	應試	攷	考	考試
e	to take an examination	下場
e	to take an impression	取模
e	to take an opportunity	乘風
e	to take an order	點餐
e	to take an x-ray	照片子
e	to take apart	拆下
e	to take appropriate steps	對症下藥
e	to take as bribe	苟取
e	to take away	取走	弄走	拿走	領走
e	to take away forcibly	奪
e	to take back	收回
e	to take blood	抽血
e	to take bribes	中飽私囊
e	to take by force	掯
e	to take by ruse	智取
e	to take by storm	強攻	攻占
e	to take care	小心	留神	當心	管	走心	關照
e	to take care of	張羅	愛護	打理	招呼	搞	操神	料持	照應	照顧	看
e	to take chances	冒險
e	to take charge	承
e	to take charge of	主持	包	司	擔任	監管
e	to take complete charge	大包大攬
e	to take control	接掌
e	to take countermeasures against	反制
e	to take courage	提起精神
e	to take cover	躲藏
e	to take down	筆記
e	to take down notes	筆錄
e	to take drugs	吸毒	嗑藥	嗨藥
e	to take effect	施行
e	to take everything remaining	包圓兒
e	to take exception to	不以為然
e	to take french leave	拍拍屁股走人	閃人
e	to take fresh	納新
e	to take funds	攜款
e	to take great pains	不厭其煩	大費周章
e	to take in	吸納	攝入	收入	收容	收納	茹古涵今	進
e	to take into consideration	顧及
e	to take into custody	拘押	拘禁	收監	監禁	看押	羈押
e	to take it easy	悠著	懈氣	鬆懈
e	to take ketamine	拉K
e	to take leave	脫崗	脫產	辭
e	to take leave of	別離
e	to take liberties with	吃豆腐
e	to take long strides	拽步
e	to take measurements	實測
e	to take medicine	吃藥	服藥
e	to take medicine orally	內服
e	to take no notice	置之腦後
e	to take note of	留意
e	to take notes	作筆記	手記	摘記
e	to take notice of	理會	理論	睬
e	to take off	脫	脫下	脫掉	褪下	褪去	起跳
e	to take offense	介意	見怪
e	to take office	上任	就任	蒞任
e	to take on	兜攬	扛	承做	承當	招請	接下	當上
e	to take on passengers	搭客
e	to take one's chance	押寶
e	to take one's leave	作別	告辭
e	to take one's life	自行了斷
e	to take one's revenge	出口氣
e	to take one's seat	入席	入座	即席
e	to take orders	受戒	秉承	聽命
e	to take out	取出	抽出	拿出	掏出
e	to take out insurance	投保
e	to take over	併購	兼併	接任	接手	接掌	接收	接替	接班	接管	更替
e	to take over from	交接
e	to take part	出賽	參加	插足
e	to take part in	參	插	與
e	to take pity	憐恤
e	to take pity on	哀憫	哀矜	憐惜	憐憫
e	to take place	發案
e	to take pleasure in	樂於	玩賞
e	to take poison	服毒
e	to take possession of	到手	占
e	to take precautions	戒備	防止
e	to take precautions against	預防
e	to take precedence	佔先
e	to take preemptive action	先發
e	to take prisoner	俘	俘虜	虜
e	to take rash action	妄為
e	to take reckless risks	玩兒命
e	to take refuge	藏身	躲難
e	to take responsibility	承頭	擔	擔待	自負	負責任
e	to take responsibility for	兜	躬履
e	to take revenge	報仇
e	to take risks	冒險	冒風險	涉險	走險
e	to take root	扎根	植根	生根	著床
e	to take root in	植根於
e	to take sb's measurements	量尺寸	量身
e	to take sb's pulse	把脈
e	to take sb's side	袒護
e	to take sb's temperature	量體溫
e	to take seriously	放在心上	當回事	當真	認真
e	to take shape	成形	面世
e	to take shelter	安身	躲避
e	to take sides with	右袒	左右袒	左袒
e	to take silver	取銀
e	to take sth as	為
e	to take sth lightly	看輕
e	to take sth seriously	往心裡去	較真
e	to take stock	審時度勢	排查	盤貨	盤點
e	to take stock of	概觀
e	to take strict precautions	嚴防
e	to take strong measures	嚴厲打擊
e	to take temperature	試表
e	to take the bait	上鉤
e	to take the best	取其精華
e	to take the blame	任咎	受過	引咎	頂缸
e	to take the credit	擅美
e	to take the crown	黃袍加身
e	to take the field	上場
e	to take the helm	操航
e	to take the initiative	主動	出頭
e	to take the lead	一馬當先	佔上風	反超	打頭陣	挑頭	牽頭	率先	超前	身先士卒	領頭
e	to take the offensive	拉開架勢
e	to take the opportunity	乘機	趁便
e	to take the plunge	下海
e	to take the tonsure	剃度	削髮
e	to take the wrong	走錯
e	to take things philosophically	達觀
e	to take time	費時
e	to take time off	脫崗
e	to take to	帶給
e	to take to court	狀告
e	to take to heart	放在心上	認真
e	to take trouble	費神
e	to take turns	倒換	倒替
e	to take unfair advantage	佔便宜
e	to take up	佔去	占
e	to take up residence	駐錫
e	to take up space	占地	占地兒	占地方
e	to take up time	花時間
e	to take upon oneself	擔當
e	to take virginity	拿一血
e	to talk	動嘴	對話	搭話	言	說上	說話	談	談話	講話
e	to talk a lot	讘
e	to talk about	說到	談到	談及	談起	論	議論	閒話
e	to talk about everything	無所不談
e	to talk about often	念叨
e	to talk about sth	講到
e	to talk at length	費話
e	to talk at random	胡謅
e	to talk back	強嘴	頂嘴
e	to talk big	吹擂	吹牛皮	大言不慚	放大炮	放衛星	滿嘴跑火車	耍嘴皮子	誇海口
e	to talk bluntly	直言
e	to talk bullshit	滿嘴噴糞
e	to talk drivel	咧咧	屄屄	瞎說	逼逼
e	to talk evasively	含糊其詞
e	to talk face-to-face	面敘
e	to talk fast	譶
e	to talk freely	暢談	縱談	縱論
e	to talk glibly	耍嘴皮子
e	to talk in riddles	打啞謎
e	to talk incessant nonsense	磨嘴	磨嘴皮子
e	to talk incessantly	刺刺不休
e	to talk indistinctly	呫
e	to talk irrelevantly	打哈哈
e	to talk irresponsibly	口不擇言	妄說	瞎扯
e	to talk nonsense	亂彈琴	亂講	哃	唊	唚	妄言	扯淡	扯犢子	扯談	放屁
e	to talk officiously	打官腔	打官話
e	to talk over	商量	洽商	計議
e	to talk recklessly	唊
e	to talk rubbish	白扯淡	胡說八道
e	to talk sb over	說服
e	to talk sb round	口舌
e	to talk sense	講理
e	to talk shit	扯雞巴蛋
e	to talk smoothly	侃
e	to talk things over	協商
e	to talk things through	有商有量
e	to talk to oneself	自語
e	to talk with sb	對談
e	to talk without thinking	滿嘴跑舌頭
e	to tally	合於	查點	相符	點數
e	to tame	降伏	馴	馴化	馴擾	馴服
e	to tame a camel	馴駝
e	to tamp	夯實	打夯
e	to tamper	竄改
e	to tamper with	亂動	動手腳	篡改
e	to tan	曬黑	硝	鞣	鞣製
e	to tangle up	扭結
e	to tantalize	吊胃口	引逗	挑逗
e	to tap	偵聽	戛	攴	敲	觸擊	點觸
e	to tap into	發掘
e	to tap lightly	厾
e	to tape out	流片
e	to tare	去皮	去皮重
e	to target	對準	鎖定
e	to tarnish	污衊	污辱	玷污
e	to tarry	耽擱
e	to taste	呫	咂	啖	嘗鮮	試飲	領教
e	to taste tea	品茗	品茶
e	to taste wine	品酒
e	to tattoo	刺字	刺花	刺花紋	刺青	文身	紋	紋刺
e	to tattoo the face	文面	黥面
e	to taunt	嘲諷	奚落	損人
e	to tax	抽稅
e	to tax one's ingenuity	用盡心機
e	to taxi	滑行
e	to teach	傳人	執教	授業	授課	教學	教導	教授	教會	教育	灌輸
e	to teach by correspondence	函授
e	to teach by demonstration	示教
e	to teach by example	身教
e	to teach class	教課
e	to teach confucian doctrine	傳經
e	to team up	組隊
e	to tear	扒	扯	撕	撕破	撦	擘
e	to tear apart	拆	撕扯
e	to tear at	撕咬
e	to tear between chariots	轘
e	to tear cunt	撕逼
e	to tear down	夷	打掉	拆	拆除
e	to tear off	掀掉	撤掉
e	to tear open	拆	掀開	攋
e	to tear out	撕掉
e	to tear to pieces	撕爛
e	to tear to shreds	撕碎
e	to tear up	撕毀	撕爛
e	to tease	作弄	嘲弄	嬲	引逗	戲弄	戲耍	挑弄	挑逗	捉弄	撩
e	to tee off	發球	開球
e	to telegram	致電
e	to telescope	重疊
e	to televise	播映
e	to tell	偱	吐露	告兒	告誦	告送	曉示	知會	言語	訴	諗
e	to tell a lie	扯謊
e	to tell an untruth	說謊
e	to tell fortune	算命
e	to tell in detail	細說
e	to tell lies	妄言	撒謊
e	to tell of	訴說	訴述
e	to tell others	外傳
e	to tell respectfully	敬告
e	to tell sb's fortune	批命
e	to tell stories	說話
e	to tell tales	挑撥是非	搬口	搬唇遞舌	搬弄是非
e	to tell the truth	實話實說	據實以告	說真的	說老實話
e	to temper	回火	淬	淬火	焠	節制	鍛鍊
e	to temper oneself	磨練	闖
e	to temporarily transfer	借調
e	to tempt	勾引	誂	誘使
e	to tend	侍弄	傾	撫育	照料
e	to tend toward	嚮
e	to tend towards	趨	趨於
e	to tender	致以
e	to tender one's resignation	請辭
e	to terminate	停辦	煞	腰斬
e	to terminate an agreement	解約
e	to terminate employment	解僱
e	to terrify	嚇傻	瘮	譹	震惶	驚嚇
e	to terrify sb	嚇壞
e	to test	攷	檢驗	測試	測驗	考	考驗	試	試行	驗
e	to test and evaluate	測評
e	to test drive	試車
e	to test negative	呈陰性
e	to test positive	呈陽性
e	to test the waters	試水溫
e	to test-fire	試射
e	to testify	指證	證明
e	to tether	拴住	綁縛
e	to thank	申謝	謝	謝謝
e	to thank profusely	燒高香
e	to thank sb personally	面謝
e	to thank the matchmaker	謝媒
e	to thatch	茨
e	to thaw	融	融化	解凍	退冰	開凍	開化	開河
e	to the bitter end	拼到底
e	to the bone	徹骨
e	to the core	地地道道
e	to the east of	以東	東邊
e	to the end	到底	到頭
e	to the extent that	甚或
e	to the full	充分
e	to the greatest extent	儘	儘量	盡量
e	to the last	到底
e	to the left of	左邊
e	to the letter	不折不扣
e	to the limit	盡
e	to the marrow	徹骨
e	to the north of	以北	北邊
e	to the point	扼要	著邊	鋒利
e	to the side	壁廂
e	to the side of	一旁
e	to the south of	以南	南邊
e	to the utmost	備至	可勁	壞	壞了	盡
e	to the west of	以西	西邊
e	to theorize generally	縱言
e	to thicken	增厚	增稠	變厚
e	to thicken with cornstarch	勾芡
e	to thin fruit	疏果
e	to thin out	間
e	to thin out gradually	漸稀
e	to think	動腦筋	思	恁	想	料想	當	運思
e	to think about	胸懷	遙想
e	to think about it	想想看
e	to think back	回想
e	to think better of	轉念
e	to think big	大計
e	to think critically	思辨
e	to think deeply	思索	瞑想
e	to think fondly of	眷念
e	to think hard	勞心苦思	窮思苦想	苦思
e	to think highly of	推崇	推重	看得起
e	to think in silence	默想
e	to think little of	渺視
e	to think longingly	眷顧
e	to think of	思念	惦	惦記	想到	想起	懷	懷念	聯想起
e	to think oneself clever	自作聰明
e	to think over	咀嚼	慮	推敲	考慮
e	to think sth over	尋味
e	to think sth through	思慮
e	to think through	琢磨	花心思
e	to think to oneself	心說	心道
e	to think twice	手軟
e	to think up	想出
e	to thirst for	渴慕	渴望
e	to this day	暨今	至今
e	to this end	有鑒於此	為此
e	to thoroughly dominate	吊打
e	to thoroughly enjoy oneself	盡歡
e	to thrash	抽打	鞭打
e	to thrash around	打把勢
e	to thread	紉
e	to thread a needle	引線穿針	穿針	穿針走線	紉針
e	to thread together	貫通
e	to threaten	嚇	威嚇	威逼	恐嚇	恫嚇	揚言	脅	要挾
e	to thresh	打穀	槤	脫粒
e	to thresh grain	打場
e	to thrill	扣人心弦
e	to thrive	興盛
e	to throb	悸動	抽動	搏動	跳動
e	to throb with pain	抽痛
e	to throng	擁擠
e	to throttle	勒脖子	扼死	扼殺	扼頸	掐死
e	to throw	丟	扔	投	投射	投擲	拋	拋射	拽	掟	撇
e	to throw a fit	使性
e	to throw a game	做球	放水
e	to throw a net	撒網
e	to throw a punch	出拳
e	to throw a rider	覂
e	to throw a tantrum	撒嬌
e	to throw at	投擲
e	to throw away	丟掉	扔	扔掉	扔棄	拚棄	棄	棄置
e	to throw brickbats	拍磚
e	to throw dice	擲
e	to throw down	扔下	拋下	摔
e	to throw in	投放	搭
e	to throw into	傾注	投入
e	to throw into disorder	亂	攪亂
e	to throw off	掙脫	甩	甩掉	脫去
e	to throw off blindness	脫盲
e	to throw off inhibitions	甩開膀子
e	to throw one's energies	投注
e	to throw oneself	縱身
e	to throw oneself at	撲
e	to throw oneself into	投	投入
e	to throw out	扔掉	拋出	拋開	撤掉
e	to throw the dice	擲色	擲骰子
e	to throw up	吐
e	to thrust	揕
e	to thrust inside	督進去
e	to thumb a lift	攔車
e	to thumb through	翻閱
e	to thwart	撓	阻撓	阻難
e	to tick	勾	打鉤
e	to tick off	勾出
e	to tickle	搔癢	撓癢癢	痒	癢	癢癢	發癢	胳肢
e	to tidy up	執拾	拾掇	收拾	整理	整肅	整頓	清掃	清理	理
e	to tie	不分勝負	打結	紟	紮	紲	結	綁	緤	縛	繒
e	to tie a knot	打結
e	to tie in to	猛幹
e	to tie on	繫上
e	to tie sb down	累贅
e	to tie the knot	喜結連理
e	to tie together	捆
e	to tie up	佔壓	係	拴	拴住	結紮	綁縛	縳	縶	縻
e	to tie-dye	紮染
e	to tighten	勒緊	煞	緊	緊縮	縮緊
e	to tighten one's belt	勒緊褲帶
e	to tighten the strings	促弦
e	to tighten up	收緊
e	to till	耕	耕種
e	to till fields	耕田
e	to tilt	仄	傾斜	翹
e	to time	計時
e	to tinker with	鼓搗
e	to tinkle	璆	響叮噹
e	to tip	傾卸	傾翻	打賞
e	to tip off	密告
e	to tip sth out	折
e	to tiptoe	躡著腳
e	to tire	疲倦
e	to titillate	挑逗	撩人	逗情
e	to titter	痴笑	竊笑
e	to to repay	反哺
e	to toady	掇臀捧屁	溜鬚拍馬	阿諛
e	to toast	煻
e	to toast bread	烤麵包
e	to toil	勞碌	勞累	勞苦
e	to tolerate	容	容下	容受	容忍	容納	忍	相容	耐受
e	to toll a bell	鳴鐘
e	to top off	封頂
e	to top up	加滿
e	to topple	傾翻	傾頹	冧	衝垮	顛覆
e	to topple over	倒下	倒塌
e	to torment	揉搓	揉磨	煎熬	磨折
e	to torment sb	折騰
e	to torment the people	荼毒生靈
e	to torrefy	焙煎
e	to torture	上刑	拷打	拷掠	揉搓	揉磨	煎熬	磨折
e	to toss	拋	拋出	拌	掟	擲	攧
e	to toss about	宛轉
e	to toss and turn	反側	翻來覆去
e	to toss aside	掖咕
e	to total	共計
e	to totally prohibit	禁絕
e	to touch	動	感	感動	接觸	摸	沾	碰	碰觸	聯繫	著
e	to touch a nerve	戳痛點
e	to touch an elephant	摸象
e	to touch down	著陸
e	to touch on	觸及	觸碰
e	to touch the ground	著地
e	to touch the pillow	落枕
e	to touch up	描	點染
e	to touch-type	盲打
e	to toughen	鍛鍊
e	to toughen oneself up	摔打
e	to tour	周遊	觀光	遊	遊歷	遊覽
e	to tour around	玩遍
e	to tour temples	隨喜
